ctry_cd,country,item_cd,item,origin,population,Protein supply (kg/ctry/y)
57,Belarus,2740,"Butter, Ghee",animal,9357000,307377.45
57,Belarus,2743,Cream,animal,9357000,0.0
57,Belarus,2744,Eggs,animal,9357000,15881168.25
57,Belarus,2745,Honey,vegetal,9357000,0.0
57,Belarus,2761,Freshwater Fish,animal,9357000,3483611.1
57,Belarus,2762,Demersal Fish,animal,9357000,2629784.85
57,Belarus,2763,Pelagic Fish,animal,9357000,7650283.200000001
57,Belarus,2764,"Marine Fish, Other",animal,9357000,1639346.4
57,Belarus,2765,Crustaceans,animal,9357000,102459.15
57,Belarus,2766,Cephalopods,animal,9357000,375683.55
57,Belarus,2767,"Molluscs, Other",animal,9357000,68306.09999999999
57,Belarus,2769,"Aquatic Animals, Others",animal,9357000,0.0
57,Belarus,2775,Aquatic Plants,animal,9357000,0.0
57,Belarus,2781,"Fish, Body Oil",animal,9357000,0.0
57,Belarus,2782,"Fish, Liver Oil",animal,9357000,0.0
57,Belarus,2805,Rice (Milled Equivalent),vegetal,9357000,1980876.9
57,Belarus,2848,Milk - Excluding Butter,animal,9357000,41905792.35
57,Belarus,2899,Miscellaneous,vegetal,9357000,887979.2999999999
58,Ecuador,2511,Wheat and products,vegetal,15738000,45610297.8
58,Ecuador,2513,Barley and products,vegetal,15738000,0.0
58,Ecuador,2514,Maize and products,vegetal,15738000,9822872.7
58,Ecuador,2515,Rye and products,vegetal,15738000,0.0
58,Ecuador,2516,Oats,vegetal,15738000,4480608.6
58,Ecuador,2520,"Cereals, Other",vegetal,15738000,114887.4
58,Ecuador,2531,Potatoes and products,vegetal,15738000,5629482.6
58,Ecuador,2532,Cassava and products,vegetal,15738000,287218.5
58,Ecuador,2533,Sweet potatoes,vegetal,15738000,0.0
58,Ecuador,2534,"Roots, Other",vegetal,15738000,57443.7
58,Ecuador,2541,Sugar non-centrifugal,vegetal,15738000,0.0
58,Ecuador,2546,Beans,vegetal,15738000,229774.8
58,Ecuador,2547,Peas,vegetal,15738000,919099.2
58,Ecuador,2549,"Pulses, Other and products",vegetal,15738000,6778356.6
58,Ecuador,2551,Nuts and products,vegetal,15738000,172331.1
58,Ecuador,2555,Soyabeans,vegetal,15738000,0.0
58,Ecuador,2556,Groundnuts (Shelled Eq),vegetal,15738000,3389178.3
58,Ecuador,2557,Sunflower seed,vegetal,15738000,114887.4
58,Ecuador,2558,Rape and Mustardseed,vegetal,15738000,0.0
58,Ecuador,2560,Coconuts - Incl Copra,vegetal,15738000,114887.4
58,Ecuador,2561,Sesame seed,vegetal,15738000,0.0
58,Ecuador,2563,Olives (including preserved),vegetal,15738000,0.0
58,Ecuador,2575,Cottonseed Oil,vegetal,15738000,0.0
58,Ecuador,2576,Palmkernel Oil,vegetal,15738000,57443.7
58,Ecuador,2577,Palm Oil,vegetal,15738000,0.0
58,Ecuador,2578,Coconut Oil,vegetal,15738000,0.0
58,Ecuador,2586,"Oilcrops Oil, Other",vegetal,15738000,0.0
58,Ecuador,2601,Tomatoes and products,vegetal,15738000,287218.5
58,Ecuador,2602,Onions,vegetal,15738000,172331.1
58,Ecuador,2605,"Vegetables, Other",vegetal,15738000,4021059.0
58,Ecuador,2611,"Oranges, Mandarines",vegetal,15738000,402105.89999999997
58,Ecuador,2612,"Lemons, Limes and products",vegetal,15738000,0.0
58,Ecuador,2613,Grapefruit and products,vegetal,15738000,0.0
58,Ecuador,2614,"Citrus, Other",vegetal,15738000,114887.4
58,Ecuador,2615,Bananas,vegetal,15738000,4078502.6999999997
58,Ecuador,2616,Plantains,vegetal,15738000,2642410.1999999997
58,Ecuador,2617,Apples and products,vegetal,15738000,172331.1
58,Ecuador,2618,Pineapples and products,vegetal,15738000,114887.4
58,Ecuador,2620,Grapes and products (excl wine),vegetal,15738000,172331.1
58,Ecuador,2625,"Fruits, Other",vegetal,15738000,1723311.0
58,Ecuador,2630,Coffee and products,vegetal,15738000,57443.7
58,Ecuador,2633,Cocoa Beans and products,vegetal,15738000,459549.6
58,Ecuador,2635,Tea (including mate),vegetal,15738000,229774.8
58,Ecuador,2640,Pepper,vegetal,15738000,229774.8
58,Ecuador,2642,Cloves,vegetal,15738000,0.0
58,Ecuador,2645,"Spices, Other",vegetal,15738000,402105.89999999997
58,Ecuador,2680,Infant food,vegetal,15738000,861655.5
58,Ecuador,2731,Bovine Meat,animal,15738000,36361862.1
58,Ecuador,2732,Mutton & Goat Meat,animal,15738000,976542.9
58,Ecuador,2733,Pigmeat,animal,15738000,22230711.9
58,Ecuador,2734,Poultry Meat,animal,15738000,39980815.199999996
58,Ecuador,2735,"Meat, Other",animal,15738000,1665867.3
58,Ecuador,2736,"Offals, Edible",animal,15738000,9765429.0
58,Ecuador,2737,"Fats, Animals, Raw",animal,15738000,861655.5
58,Ecuador,2740,"Butter, Ghee",animal,15738000,0.0
58,Ecuador,2743,Cream,animal,15738000,57443.7
58,Ecuador,2744,Eggs,animal,15738000,12465282.9
58,Ecuador,2745,Honey,vegetal,15738000,0.0
58,Ecuador,2761,Freshwater Fish,animal,15738000,2527522.8
58,Ecuador,2762,Demersal Fish,animal,15738000,344662.2
58,Ecuador,2763,Pelagic Fish,animal,15738000,5859257.399999999
58,Ecuador,2764,"Marine Fish, Other",animal,15738000,516993.3
58,Ecuador,2765,Crustaceans,animal,15738000,4308277.5
58,Ecuador,2766,Cephalopods,animal,15738000,57443.7
58,Ecuador,2767,"Molluscs, Other",animal,15738000,0.0
58,Ecuador,2769,"Aquatic Animals, Others",animal,15738000,0.0
58,Ecuador,2775,Aquatic Plants,animal,15738000,0.0
58,Ecuador,2781,"Fish, Body Oil",animal,15738000,0.0
58,Ecuador,2782,"Fish, Liver Oil",animal,15738000,0.0
58,Ecuador,2805,Rice (Milled Equivalent),vegetal,15738000,48252708.0
58,Ecuador,2848,Milk - Excluding Butter,animal,15738000,71689737.6
58,Ecuador,2899,Miscellaneous,vegetal,15738000,287218.5
59,Egypt,2511,Wheat and products,vegetal,82056000,1066834672.8
59,Egypt,2513,Barley and products,vegetal,82056000,599008.7999999999
59,Egypt,2514,Maize and products,vegetal,82056000,470820916.8
59,Egypt,2515,Rye and products,vegetal,82056000,0.0
59,Egypt,2516,Oats,vegetal,82056000,0.0
59,Egypt,2517,Millet and products,vegetal,82056000,0.0
59,Egypt,2518,Sorghum and products,vegetal,82056000,22462830.0
59,Egypt,2520,"Cereals, Other",vegetal,82056000,0.0
59,Egypt,2531,Potatoes and products,vegetal,82056000,35940528.0
59,Egypt,2532,Cassava and products,vegetal,82056000,0.0
59,Egypt,2533,Sweet potatoes,vegetal,82056000,1797026.4
59,Egypt,2534,"Roots, Other",vegetal,82056000,1497522.0
59,Egypt,2536,Sugar cane,vegetal,82056000,9284636.4
59,Egypt,2546,Beans,vegetal,82056000,7188105.6
59,Egypt,2547,Peas,vegetal,82056000,4193061.6000000006
59,Egypt,2549,"Pulses, Other and products",vegetal,82056000,108420592.8
59,Egypt,2551,Nuts and products,vegetal,82056000,4492566.0
59,Egypt,2555,Soyabeans,vegetal,82056000,19767290.4
59,Egypt,2556,Groundnuts (Shelled Eq),vegetal,82056000,20066794.8
59,Egypt,2558,Rape and Mustardseed,vegetal,82056000,0.0
59,Egypt,2560,Coconuts - Incl Copra,vegetal,82056000,599008.7999999999
59,Egypt,2561,Sesame seed,vegetal,82056000,9284636.4
59,Egypt,2562,Palm kernels,vegetal,82056000,0.0
59,Egypt,2563,Olives (including preserved),vegetal,82056000,5990088.0
59,Egypt,2570,"Oilcrops, Other",vegetal,82056000,0.0
59,Egypt,2575,Cottonseed Oil,vegetal,82056000,299504.39999999997
59,Egypt,2586,"Oilcrops Oil, Other",vegetal,82056000,299504.39999999997
59,Egypt,2601,Tomatoes and products,vegetal,82056000,73977586.80000001
59,Egypt,2602,Onions,vegetal,82056000,19467786.0
59,Egypt,2605,"Vegetables, Other",vegetal,82056000,79668170.39999999
59,Egypt,2611,"Oranges, Mandarines",vegetal,82056000,15274724.4
59,Egypt,2612,"Lemons, Limes and products",vegetal,82056000,1198017.5999999999
59,Egypt,2613,Grapefruit and products,vegetal,82056000,0.0
59,Egypt,2614,"Citrus, Other",vegetal,82056000,0.0
59,Egypt,2615,Bananas,vegetal,82056000,10482654.0
59,Egypt,2616,Plantains,vegetal,82056000,0.0
59,Egypt,2617,Apples and products,vegetal,82056000,2096530.8000000003
59,Egypt,2618,Pineapples and products,vegetal,82056000,0.0
59,Egypt,2619,Dates,vegetal,82056000,17670759.599999998
59,Egypt,2620,Grapes and products (excl wine),vegetal,82056000,7487610.0
59,Egypt,2625,"Fruits, Other",vegetal,82056000,8386123.200000001
59,Egypt,2630,Coffee and products,vegetal,82056000,2096530.8000000003
59,Egypt,2633,Cocoa Beans and products,vegetal,82056000,2096530.8000000003
59,Egypt,2635,Tea (including mate),vegetal,82056000,9883645.2
59,Egypt,2640,Pepper,vegetal,82056000,898513.2
59,Egypt,2641,Pimento,vegetal,82056000,10782158.4
59,Egypt,2642,Cloves,vegetal,82056000,0.0
59,Egypt,2645,"Spices, Other",vegetal,82056000,7487610.0
59,Egypt,2656,Beer,vegetal,82056000,599008.7999999999
59,Egypt,2680,Infant food,vegetal,82056000,2096530.8000000003
59,Egypt,2731,Bovine Meat,animal,82056000,144660625.2
59,Egypt,2732,Mutton & Goat Meat,animal,82056000,18868777.2
59,Egypt,2733,Pigmeat,animal,82056000,0.0
59,Egypt,2734,Poultry Meat,animal,82056000,150950217.6
59,Egypt,2735,"Meat, Other",animal,82056000,20366299.200000003
59,Egypt,2736,"Offals, Edible",animal,82056000,53012278.8
59,Egypt,2737,"Fats, Animals, Raw",animal,82056000,299504.39999999997
59,Egypt,2740,"Butter, Ghee",animal,82056000,1497522.0
59,Egypt,2743,Cream,animal,82056000,0.0
59,Egypt,2744,Eggs,animal,82056000,40433094.0
59,Egypt,2745,Honey,vegetal,82056000,0.0
59,Egypt,2761,Freshwater Fish,animal,82056000,124593830.39999999
59,Egypt,2762,Demersal Fish,animal,82056000,23960352.0
59,Egypt,2763,Pelagic Fish,animal,82056000,32945484.0
59,Egypt,2764,"Marine Fish, Other",animal,82056000,2396035.1999999997
59,Egypt,2765,Crustaceans,animal,82056000,3594052.8
59,Egypt,2766,Cephalopods,animal,82056000,1797026.4
59,Egypt,2767,"Molluscs, Other",animal,82056000,0.0
59,Egypt,2769,"Aquatic Animals, Others",animal,82056000,0.0
59,Egypt,2775,Aquatic Plants,animal,82056000,0.0
59,Egypt,2781,"Fish, Body Oil",animal,82056000,0.0
59,Egypt,2782,"Fish, Liver Oil",animal,82056000,0.0
59,Egypt,2805,Rice (Milled Equivalent),vegetal,82056000,239903024.4
59,Egypt,2848,Milk - Excluding Butter,animal,82056000,169519490.4
59,Egypt,2899,Miscellaneous,vegetal,82056000,1198017.5999999999
60,El Salvador,2511,Wheat and products,vegetal,6340000,15203637.0
60,El Salvador,2513,Barley and products,vegetal,6340000,0.0
60,El Salvador,2514,Maize and products,vegetal,6340000,39686814.99999999
60,El Salvador,2516,Oats,vegetal,6340000,185128.0
60,El Salvador,2518,Sorghum and products,vegetal,6340000,8539029.0
60,El Salvador,2520,"Cereals, Other",vegetal,6340000,138846.0
60,El Salvador,2531,Potatoes and products,vegetal,6340000,1573588.0
60,El Salvador,2532,Cassava and products,vegetal,6340000,300833.0
60,El Salvador,2533,Sweet potatoes,vegetal,6340000,0.0
60,El Salvador,2534,"Roots, Other",vegetal,6340000,647948.0000000001
60,El Salvador,2541,Sugar non-centrifugal,vegetal,6340000,0.0
60,El Salvador,2546,Beans,vegetal,6340000,24159204.0
60,El Salvador,2547,Peas,vegetal,6340000,23141.0
60,El Salvador,2549,"Pulses, Other and products",vegetal,6340000,46282.0
60,El Salvador,2551,Nuts and products,vegetal,6340000,208269.0
60,El Salvador,2555,Soyabeans,vegetal,6340000,1920703.0
60,El Salvador,2556,Groundnuts (Shelled Eq),vegetal,6340000,647948.0000000001
60,El Salvador,2557,Sunflower seed,vegetal,6340000,46282.0
60,El Salvador,2558,Rape and Mustardseed,vegetal,6340000,0.0
60,El Salvador,2560,Coconuts - Incl Copra,vegetal,6340000,740512.0
60,El Salvador,2561,Sesame seed,vegetal,6340000,347115.0
60,El Salvador,2563,Olives (including preserved),vegetal,6340000,0.0
60,El Salvador,2571,Soyabean Oil,vegetal,6340000,69423.0
60,El Salvador,2575,Cottonseed Oil,vegetal,6340000,0.0
60,El Salvador,2586,"Oilcrops Oil, Other",vegetal,6340000,23141.0
60,El Salvador,2601,Tomatoes and products,vegetal,6340000,763653.0
60,El Salvador,2602,Onions,vegetal,6340000,370256.0
60,El Salvador,2605,"Vegetables, Other",vegetal,6340000,3031471.0
60,El Salvador,2611,"Oranges, Mandarines",vegetal,6340000,462820.0
60,El Salvador,2612,"Lemons, Limes and products",vegetal,6340000,46282.0
60,El Salvador,2613,Grapefruit and products,vegetal,6340000,0.0
60,El Salvador,2614,"Citrus, Other",vegetal,6340000,0.0
60,El Salvador,2615,Bananas,vegetal,6340000,323974.00000000006
60,El Salvador,2616,Plantains,vegetal,6340000,578525.0
60,El Salvador,2617,Apples and products,vegetal,6340000,0.0
60,El Salvador,2618,Pineapples and products,vegetal,6340000,0.0
60,El Salvador,2619,Dates,vegetal,6340000,0.0
60,El Salvador,2620,Grapes and products (excl wine),vegetal,6340000,23141.0
60,El Salvador,2625,"Fruits, Other",vegetal,6340000,485961.0
60,El Salvador,2630,Coffee and products,vegetal,6340000,393397.0
60,El Salvador,2633,Cocoa Beans and products,vegetal,6340000,231410.0
60,El Salvador,2635,Tea (including mate),vegetal,6340000,69423.0
60,El Salvador,2640,Pepper,vegetal,6340000,0.0
60,El Salvador,2641,Pimento,vegetal,6340000,23141.0
60,El Salvador,2642,Cloves,vegetal,6340000,0.0
60,El Salvador,2645,"Spices, Other",vegetal,6340000,46282.0
60,El Salvador,2656,Beer,vegetal,6340000,439679.0
60,El Salvador,2680,Infant food,vegetal,6340000,532243.0
60,El Salvador,2731,Bovine Meat,animal,6340000,5970378.0
60,El Salvador,2732,Mutton & Goat Meat,animal,6340000,23141.0
60,El Salvador,2733,Pigmeat,animal,6340000,1874421.0
60,El Salvador,2734,Poultry Meat,animal,6340000,13676331.0
60,El Salvador,2735,"Meat, Other",animal,6340000,0.0
60,El Salvador,2736,"Offals, Edible",animal,6340000,786794.0
60,El Salvador,2737,"Fats, Animals, Raw",animal,6340000,138846.0
60,El Salvador,2740,"Butter, Ghee",animal,6340000,0.0
60,El Salvador,2743,Cream,animal,6340000,0.0
60,El Salvador,2744,Eggs,animal,6340000,5970378.0
60,El Salvador,2745,Honey,vegetal,6340000,0.0
60,El Salvador,2761,Freshwater Fish,animal,6340000,671088.9999999999
60,El Salvador,2762,Demersal Fish,animal,6340000,0.0
60,El Salvador,2763,Pelagic Fish,animal,6340000,2429805.0
60,El Salvador,2764,"Marine Fish, Other",animal,6340000,1411601.0
60,El Salvador,2765,Crustaceans,animal,6340000,370256.0
60,El Salvador,2766,Cephalopods,animal,6340000,23141.0
60,El Salvador,2767,"Molluscs, Other",animal,6340000,0.0
60,El Salvador,2769,"Aquatic Animals, Others",animal,6340000,0.0
60,El Salvador,2775,Aquatic Plants,animal,6340000,0.0
60,El Salvador,2781,"Fish, Body Oil",animal,6340000,0.0
60,El Salvador,2782,"Fish, Liver Oil",animal,6340000,0.0
60,El Salvador,2805,Rice (Milled Equivalent),vegetal,6340000,4743904.999999999
60,El Salvador,2848,Milk - Excluding Butter,animal,6340000,25061703.0
60,El Salvador,2899,Miscellaneous,vegetal,6340000,485961.0
63,Estonia,2511,Wheat and products,vegetal,1287000,11757967.65
63,Estonia,2513,Barley and products,vegetal,1287000,582496.2
63,Estonia,2514,Maize and products,vegetal,1287000,403989.3
63,Estonia,2515,Rye and products,vegetal,1287000,1846137.15
63,Estonia,2516,Oats,vegetal,1287000,493242.75
63,Estonia,2520,"Cereals, Other",vegetal,1287000,42277.95
63,Estonia,2531,Potatoes and products,vegetal,1287000,1493820.9
63,Estonia,2546,Beans,vegetal,1287000,14092.65
63,Estonia,2547,Peas,vegetal,1287000,2489701.5
63,Estonia,2549,"Pulses, Other and products",vegetal,1287000,0.0
63,Estonia,2551,Nuts and products,vegetal,1287000,314735.85
63,Estonia,2555,Soyabeans,vegetal,1287000,9395.1
63,Estonia,2556,Groundnuts (Shelled Eq),vegetal,1287000,89253.45
63,Estonia,2558,Rape and Mustardseed,vegetal,1287000,0.0
63,Estonia,2560,Coconuts - Incl Copra,vegetal,1287000,0.0
63,Estonia,2563,Olives (including preserved),vegetal,1287000,9395.1
63,Estonia,2573,Sunflowerseed Oil,vegetal,1287000,0.0
63,Estonia,2586,"Oilcrops Oil, Other",vegetal,1287000,23487.75
63,Estonia,2601,Tomatoes and products,vegetal,1287000,216087.3
63,Estonia,2602,Onions,vegetal,1287000,70463.25
63,Estonia,2605,"Vegetables, Other",vegetal,1287000,1258943.4
63,Estonia,2611,"Oranges, Mandarines",vegetal,1287000,98648.55
63,Estonia,2612,"Lemons, Limes and products",vegetal,1287000,9395.1
63,Estonia,2613,Grapefruit and products,vegetal,1287000,4697.55
63,Estonia,2614,"Citrus, Other",vegetal,1287000,0.0
63,Estonia,2615,Bananas,vegetal,1287000,70463.25
63,Estonia,2617,Apples and products,vegetal,1287000,23487.75
63,Estonia,2618,Pineapples and products,vegetal,1287000,9395.1
63,Estonia,2619,Dates,vegetal,1287000,0.0
63,Estonia,2620,Grapes and products (excl wine),vegetal,1287000,46975.5
63,Estonia,2625,"Fruits, Other",vegetal,1287000,164414.25
63,Estonia,2630,Coffee and products,vegetal,1287000,418081.95
63,Estonia,2633,Cocoa Beans and products,vegetal,1287000,497940.3
63,Estonia,2635,Tea (including mate),vegetal,1287000,51673.049999999996
63,Estonia,2640,Pepper,vegetal,1287000,32882.850000000006
63,Estonia,2641,Pimento,vegetal,1287000,75160.8
63,Estonia,2645,"Spices, Other",vegetal,1287000,51673.049999999996
63,Estonia,2655,Wine,vegetal,1287000,0.0
63,Estonia,2656,Beer,vegetal,1287000,685842.2999999999
63,Estonia,2657,"Beverages, Fermented",vegetal,1287000,4697.55
63,Estonia,2680,Infant food,vegetal,1287000,0.0
63,Estonia,2731,Bovine Meat,animal,1287000,1418660.0999999999
63,Estonia,2732,Mutton & Goat Meat,animal,1287000,75160.8
63,Estonia,2733,Pigmeat,animal,1287000,3377538.4499999997
63,Estonia,2734,Poultry Meat,animal,1287000,3354050.6999999997
63,Estonia,2735,"Meat, Other",animal,1287000,28185.3
63,Estonia,2736,"Offals, Edible",animal,1287000,883139.4
63,Estonia,2737,"Fats, Animals, Raw",animal,1287000,0.0
63,Estonia,2740,"Butter, Ghee",animal,1287000,18790.2
63,Estonia,2743,Cream,animal,1287000,61068.15
63,Estonia,2744,Eggs,animal,1287000,1728698.4
63,Estonia,2745,Honey,vegetal,1287000,4697.55
63,Estonia,2761,Freshwater Fish,animal,1287000,319433.4
63,Estonia,2762,Demersal Fish,animal,1287000,718725.15
63,Estonia,2763,Pelagic Fish,animal,1287000,469755.0
63,Estonia,2764,"Marine Fish, Other",animal,1287000,4697.55
63,Estonia,2765,Crustaceans,animal,1287000,258365.25
63,Estonia,2766,Cephalopods,animal,1287000,75160.8
63,Estonia,2767,"Molluscs, Other",animal,1287000,9395.1
63,Estonia,2769,"Aquatic Animals, Others",animal,1287000,0.0
63,Estonia,2775,Aquatic Plants,animal,1287000,0.0
63,Estonia,2781,"Fish, Body Oil",animal,1287000,0.0
63,Estonia,2782,"Fish, Liver Oil",animal,1287000,0.0
63,Estonia,2805,Rice (Milled Equivalent),vegetal,1287000,225482.4
63,Estonia,2848,Milk - Excluding Butter,animal,1287000,12204234.9
63,Estonia,2899,Miscellaneous,vegetal,1287000,93951.0
66,Fiji,2511,Wheat and products,vegetal,881000,5360488.550000001
66,Fiji,2513,Barley and products,vegetal,881000,12862.6
66,Fiji,2514,Maize and products,vegetal,881000,6431.3
66,Fiji,2515,Rye and products,vegetal,881000,0.0
66,Fiji,2516,Oats,vegetal,881000,35372.15
66,Fiji,2520,"Cereals, Other",vegetal,881000,70744.3
66,Fiji,2531,Potatoes and products,vegetal,881000,408387.55
66,Fiji,2532,Cassava and products,vegetal,881000,247605.05
66,Fiji,2533,Sweet potatoes,vegetal,881000,83606.9
66,Fiji,2534,"Roots, Other",vegetal,881000,678502.15
66,Fiji,2535,Yams,vegetal,881000,80391.25
66,Fiji,2546,Beans,vegetal,881000,28940.85
66,Fiji,2547,Peas,vegetal,881000,1578884.15
66,Fiji,2549,"Pulses, Other and products",vegetal,881000,537013.5499999999
66,Fiji,2551,Nuts and products,vegetal,881000,28940.85
66,Fiji,2555,Soyabeans,vegetal,881000,45019.100000000006
66,Fiji,2556,Groundnuts (Shelled Eq),vegetal,881000,176860.75000000003
66,Fiji,2558,Rape and Mustardseed,vegetal,881000,0.0
66,Fiji,2560,Coconuts - Incl Copra,vegetal,881000,572385.7
66,Fiji,2561,Sesame seed,vegetal,881000,3215.65
66,Fiji,2562,Palm kernels,vegetal,881000,0.0
66,Fiji,2570,"Oilcrops, Other",vegetal,881000,0.0
66,Fiji,2586,"Oilcrops Oil, Other",vegetal,881000,6431.3
66,Fiji,2601,Tomatoes and products,vegetal,881000,54666.049999999996
66,Fiji,2602,Onions,vegetal,881000,125410.34999999999
66,Fiji,2605,"Vegetables, Other",vegetal,881000,305486.75
66,Fiji,2611,"Oranges, Mandarines",vegetal,881000,16078.25
66,Fiji,2614,"Citrus, Other",vegetal,881000,0.0
66,Fiji,2615,Bananas,vegetal,881000,22509.550000000003
66,Fiji,2617,Apples and products,vegetal,881000,6431.3
66,Fiji,2618,Pineapples and products,vegetal,881000,25725.2
66,Fiji,2619,Dates,vegetal,881000,0.0
66,Fiji,2620,Grapes and products (excl wine),vegetal,881000,6431.3
66,Fiji,2625,"Fruits, Other",vegetal,881000,57881.7
66,Fiji,2630,Coffee and products,vegetal,881000,9646.949999999999
66,Fiji,2633,Cocoa Beans and products,vegetal,881000,54666.049999999996
66,Fiji,2635,Tea (including mate),vegetal,881000,54666.049999999996
66,Fiji,2640,Pepper,vegetal,881000,19293.899999999998
66,Fiji,2641,Pimento,vegetal,881000,3215.65
66,Fiji,2642,Cloves,vegetal,881000,3215.65
66,Fiji,2645,"Spices, Other",vegetal,881000,64313.0
66,Fiji,2656,Beer,vegetal,881000,122194.7
66,Fiji,2680,Infant food,vegetal,881000,0.0
66,Fiji,2731,Bovine Meat,animal,881000,1141555.75
66,Fiji,2732,Mutton & Goat Meat,animal,881000,655992.6
66,Fiji,2733,Pigmeat,animal,881000,424465.8
66,Fiji,2734,Poultry Meat,animal,881000,2193073.3
66,Fiji,2735,"Meat, Other",animal,881000,25725.2
66,Fiji,2736,"Offals, Edible",animal,881000,446975.35
66,Fiji,2737,"Fats, Animals, Raw",animal,881000,16078.25
66,Fiji,2740,"Butter, Ghee",animal,881000,35372.15
66,Fiji,2743,Cream,animal,881000,0.0
66,Fiji,2744,Eggs,animal,881000,652776.95
66,Fiji,2761,Freshwater Fish,animal,881000,122194.7
66,Fiji,2762,Demersal Fish,animal,881000,270114.6
66,Fiji,2763,Pelagic Fish,animal,881000,2164132.4499999997
66,Fiji,2764,"Marine Fish, Other",animal,881000,678502.15
66,Fiji,2765,Crustaceans,animal,881000,61097.35
66,Fiji,2766,Cephalopods,animal,881000,16078.25
66,Fiji,2767,"Molluscs, Other",animal,881000,6431.3
66,Fiji,2769,"Aquatic Animals, Others",animal,881000,9646.949999999999
66,Fiji,2775,Aquatic Plants,animal,881000,0.0
66,Fiji,2781,"Fish, Body Oil",animal,881000,0.0
66,Fiji,2782,"Fish, Liver Oil",animal,881000,0.0
66,Fiji,2805,Rice (Milled Equivalent),vegetal,881000,2604676.5
66,Fiji,2848,Milk - Excluding Butter,animal,881000,1170496.5999999999
66,Fiji,2899,Miscellaneous,vegetal,881000,35372.15
67,Finland,2511,Wheat and products,vegetal,5426000,46739564.00000001
67,Finland,2513,Barley and products,vegetal,5426000,2515222.3
67,Finland,2515,Rye and products,vegetal,5426000,7387227.7
67,Finland,2516,Oats,vegetal,5426000,2436002.6999999997
67,Finland,2520,"Cereals, Other",vegetal,5426000,574342.1
67,Finland,2531,Potatoes and products,vegetal,5426000,5446347.5
67,Finland,2533,Sweet potatoes,vegetal,5426000,19804.899999999998
67,Finland,2543,"Sweeteners, Other",vegetal,5426000,0.0
67,Finland,2546,Beans,vegetal,5426000,19804.899999999998
67,Finland,2547,Peas,vegetal,5426000,1366538.0999999999
67,Finland,2549,"Pulses, Other and products",vegetal,5426000,59414.7
67,Finland,2551,Nuts and products,vegetal,5426000,812000.9
67,Finland,2555,Soyabeans,vegetal,5426000,79219.59999999999
67,Finland,2556,Groundnuts (Shelled Eq),vegetal,5426000,1425952.8
67,Finland,2558,Rape and Mustardseed,vegetal,5426000,0.0
67,Finland,2560,Coconuts - Incl Copra,vegetal,5426000,19804.899999999998
67,Finland,2561,Sesame seed,vegetal,5426000,79219.59999999999
67,Finland,2563,Olives (including preserved),vegetal,5426000,39609.799999999996
67,Finland,2571,Soyabean Oil,vegetal,5426000,0.0
67,Finland,2572,Groundnut Oil,vegetal,5426000,0.0
67,Finland,2574,Rape and Mustard Oil,vegetal,5426000,0.0
67,Finland,2577,Palm Oil,vegetal,5426000,0.0
67,Finland,2578,Coconut Oil,vegetal,5426000,0.0
67,Finland,2582,Maize Germ Oil,vegetal,5426000,257463.69999999998
67,Finland,2586,"Oilcrops Oil, Other",vegetal,5426000,0.0
67,Finland,2601,Tomatoes and products,vegetal,5426000,851610.7
67,Finland,2602,Onions,vegetal,5426000,396098.0
67,Finland,2605,"Vegetables, Other",vegetal,5426000,3901565.3
67,Finland,2611,"Oranges, Mandarines",vegetal,5426000,633756.7999999999
67,Finland,2612,"Lemons, Limes and products",vegetal,5426000,19804.899999999998
67,Finland,2613,Grapefruit and products,vegetal,5426000,19804.899999999998
67,Finland,2614,"Citrus, Other",vegetal,5426000,0.0
67,Finland,2615,Bananas,vegetal,5426000,594147.0
67,Finland,2616,Plantains,vegetal,5426000,0.0
67,Finland,2617,Apples and products,vegetal,5426000,118829.4
67,Finland,2618,Pineapples and products,vegetal,5426000,79219.59999999999
67,Finland,2619,Dates,vegetal,5426000,19804.899999999998
67,Finland,2620,Grapes and products (excl wine),vegetal,5426000,178244.1
67,Finland,2625,"Fruits, Other",vegetal,5426000,673366.6000000001
67,Finland,2630,Coffee and products,vegetal,5426000,4060004.499999999
67,Finland,2633,Cocoa Beans and products,vegetal,5426000,970440.1
67,Finland,2635,Tea (including mate),vegetal,5426000,178244.1
67,Finland,2640,Pepper,vegetal,5426000,59414.7
67,Finland,2641,Pimento,vegetal,5426000,39609.799999999996
67,Finland,2642,Cloves,vegetal,5426000,0.0
67,Finland,2645,"Spices, Other",vegetal,5426000,118829.4
67,Finland,2655,Wine,vegetal,5426000,0.0
67,Finland,2656,Beer,vegetal,5426000,2178539.0000000005
67,Finland,2657,"Beverages, Fermented",vegetal,5426000,0.0
67,Finland,2680,Infant food,vegetal,5426000,1208098.9
67,Finland,2731,Bovine Meat,animal,5426000,15824115.1
67,Finland,2732,Mutton & Goat Meat,animal,5426000,356488.2
67,Finland,2733,Pigmeat,animal,5426000,18715630.499999996
67,Finland,2734,Poultry Meat,animal,5426000,16220213.1
67,Finland,2735,"Meat, Other",animal,5426000,1624001.8
67,Finland,2736,"Offals, Edible",animal,5426000,1307123.4
67,Finland,2737,"Fats, Animals, Raw",animal,5426000,0.0
67,Finland,2740,"Butter, Ghee",animal,5426000,237658.8
67,Finland,2743,Cream,animal,5426000,851610.7
67,Finland,2744,Eggs,animal,5426000,5941470.0
67,Finland,2745,Honey,vegetal,5426000,19804.899999999998
